construct_a,construct_b,label_a,label_b,family_a,family_b,classified_county_dates_a,classified_county_dates_b,shared_county_dates,jaccard,structurally_nested,interpretation
HYB_TX_P85_D3_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D3+A80,TX-P90-D3+A90,hybrid,hybrid,98708,46448,46448,0.4706,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D3+A80,TX-P90-D5+A80,hybrid,hybrid,98708,38549,38549,0.3905,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D3+A80,TX-P90-D5+A90,hybrid,hybrid,98708,29939,29939,0.3033,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,ABS_TX_A80_D2,TX-P85-D3+A80,TX->80-D2,hybrid,absolute,98708,528693,98648,0.1866,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,ABS_TX_A90_D2,TX-P85-D3+A80,TX->90-D2,hybrid,absolute,98708,280631,69868,0.2258,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,ABS_TX_A80_D3,TX-P85-D3+A80,TX->80-D3,hybrid,absolute,98708,508219,98618,0.194,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,ABS_TX_A90_D3,TX-P85-D3+A80,TX->90-D3,hybrid,absolute,98708,267781,68050,0.228,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,ABS_TX_A80_D5,TX-P85-D3+A80,TX->80-D5,hybrid,absolute,98708,473437,88002,0.1818,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,ABS_TX_A90_D5,TX-P85-D3+A80,TX->90-D5,hybrid,absolute,98708,246143,63045,0.2237,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D3+A90,TX-P85-D5+A80,hybrid,hybrid,68046,62370,48716,0.5963,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D3+A90,TX-P85-D5+A90,hybrid,hybrid,68046,47507,47507,0.6982,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D3+A90,TX-P90-D2+A80,hybrid,hybrid,68046,87949,51164,0.4881,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D3+A90,TX-P90-D2+A90,hybrid,hybrid,68046,57954,51164,0.6837,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D3+A90,TX-P90-D3+A80,hybrid,hybrid,68046,66173,46450,0.5292,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D3+A90,TX-P90-D3+A90,hybrid,hybrid,68046,46448,46448,0.6826,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D3+A90,TX-P90-D5+A80,hybrid,hybrid,68046,38549,30554,0.4018,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D3+A90,TX-P90-D5+A90,hybrid,hybrid,68046,29939,29939,0.44,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,ABS_TX_A80_D2,TX-P85-D3+A90,TX->80-D2,hybrid,absolute,68046,528693,68046,0.1287,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,ABS_TX_A90_D2,TX-P85-D3+A90,TX->90-D2,hybrid,absolute,68046,280631,68046,0.2425,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,ABS_TX_A80_D3,TX-P85-D3+A90,TX->80-D3,hybrid,absolute,68046,508219,68046,0.1339,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,ABS_TX_A90_D3,TX-P85-D3+A90,TX->90-D3,hybrid,absolute,68046,267781,68046,0.2541,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,ABS_TX_A80_D5,TX-P85-D3+A90,TX->80-D5,hybrid,absolute,68046,473437,67849,0.1433,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A90_W15,ABS_TX_A90_D5,TX-P85-D3+A90,TX->90-D5,hybrid,absolute,68046,246143,63043,0.251,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5+A80,TX-P85-D5+A90,hybrid,hybrid,62370,47507,47507,0.7617,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D5+A80,TX-P90-D2+A80,hybrid,hybrid,62370,87949,49867,0.4964,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D5+A80,TX-P90-D2+A90,hybrid,hybrid,62370,57954,39912,0.4963,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D5+A80,TX-P90-D3+A80,hybrid,hybrid,62370,66173,47495,0.586,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D5+A80,TX-P90-D3+A90,hybrid,hybrid,62370,46448,37608,0.5281,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D5+A80,TX-P90-D5+A80,hybrid,hybrid,62370,38549,38549,0.6181,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D5+A80,TX-P90-D5+A90,hybrid,hybrid,62370,29939,29939,0.48,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,ABS_TX_A80_D2,TX-P85-D5+A80,TX->80-D2,hybrid,absolute,62370,528693,62354,0.1179,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,ABS_TX_A90_D2,TX-P85-D5+A80,TX->90-D2,hybrid,absolute,62370,280631,49426,0.1684,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,ABS_TX_A80_D3,TX-P85-D5+A80,TX->80-D3,hybrid,absolute,62370,508219,62354,0.1227,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,ABS_TX_A90_D3,TX-P85-D5+A80,TX->90-D3,hybrid,absolute,62370,267781,48716,0.1731,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,ABS_TX_A80_D5,TX-P85-D5+A80,TX->80-D5,hybrid,absolute,62370,473437,62331,0.1316,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A80_W15,ABS_TX_A90_D5,TX-P85-D5+A80,TX->90-D5,hybrid,absolute,62370,246143,47519,0.1821,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D5+A90,TX-P90-D2+A80,hybrid,hybrid,47507,87949,38076,0.391,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D5+A90,TX-P90-D2+A90,hybrid,hybrid,47507,57954,38076,0.5651,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D5+A90,TX-P90-D3+A80,hybrid,hybrid,47507,66173,36474,0.4724,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D5+A90,TX-P90-D3+A90,hybrid,hybrid,47507,46448,36474,0.6345,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D5+A90,TX-P90-D5+A80,hybrid,hybrid,47507,38549,29951,0.5338,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D5+A90,TX-P90-D5+A90,hybrid,hybrid,47507,29939,29939,0.6302,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,ABS_TX_A80_D2,TX-P85-D5+A90,TX->80-D2,hybrid,absolute,47507,528693,47507,0.0899,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,ABS_TX_A90_D2,TX-P85-D5+A90,TX->90-D2,hybrid,absolute,47507,280631,47507,0.1693,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,ABS_TX_A80_D3,TX-P85-D5+A90,TX->80-D3,hybrid,absolute,47507,508219,47507,0.0935,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,ABS_TX_A90_D3,TX-P85-D5+A90,TX->90-D3,hybrid,absolute,47507,267781,47507,0.1774,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,ABS_TX_A80_D5,TX-P85-D5+A90,TX->80-D5,hybrid,absolute,47507,473437,47507,0.1003,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D5_A90_W15,ABS_TX_A90_D5,TX-P85-D5+A90,TX->90-D5,hybrid,absolute,47507,246143,47507,0.193,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P90-D2+A80,TX-P90-D2+A90,hybrid,hybrid,87949,57954,57954,0.659,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D2+A80,TX-P90-D3+A80,hybrid,hybrid,87949,66173,66173,0.7524,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P90-D2+A80,TX-P90-D3+A90,hybrid,hybrid,87949,46448,46448,0.5281,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D2+A80,TX-P90-D5+A80,hybrid,hybrid,87949,38549,38549,0.4383,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D2+A80,TX-P90-D5+A90,hybrid,hybrid,87949,29939,29939,0.3404,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,ABS_TX_A80_D2,TX-P90-D2+A80,TX->80-D2,hybrid,absolute,87949,528693,87839,0.1661,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,ABS_TX_A90_D2,TX-P90-D2+A80,TX->90-D2,hybrid,absolute,87949,280631,57957,0.1866,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,ABS_TX_A80_D3,TX-P90-D2+A80,TX->80-D3,hybrid,absolute,87949,508219,81567,0.1585,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,ABS_TX_A90_D3,TX-P90-D2+A80,TX->90-D3,hybrid,absolute,87949,267781,54310,0.1802,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,ABS_TX_A80_D5,TX-P90-D2+A80,TX->80-D5,hybrid,absolute,87949,473437,71583,0.1461,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A80_W15,ABS_TX_A90_D5,TX-P90-D2+A80,TX->90-D5,hybrid,absolute,87949,246143,50046,0.1762,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D2+A90,TX-P90-D3+A80,hybrid,hybrid,57954,66173,47580,0.6216,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P90-D2+A90,TX-P90-D3+A90,hybrid,hybrid,57954,46448,46448,0.8015,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D2+A90,TX-P90-D5+A80,hybrid,hybrid,57954,38549,30880,0.4706,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D2+A90,TX-P90-D5+A90,hybrid,hybrid,57954,29939,29939,0.5166,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,ABS_TX_A80_D2,TX-P90-D2+A90,TX->80-D2,hybrid,absolute,57954,528693,57954,0.1096,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,ABS_TX_A90_D2,TX-P90-D2+A90,TX->90-D2,hybrid,absolute,57954,280631,57954,0.2065,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,ABS_TX_A80_D3,TX-P90-D2+A90,TX->80-D3,hybrid,absolute,57954,508219,57780,0.1137,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,ABS_TX_A90_D3,TX-P90-D2+A90,TX->90-D3,hybrid,absolute,57954,267781,54310,0.2001,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,ABS_TX_A80_D5,TX-P90-D2+A90,TX->80-D5,hybrid,absolute,57954,473437,57025,0.1202,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D2_A90_W15,ABS_TX_A90_D5,TX-P90-D2+A90,TX->90-D5,hybrid,absolute,57954,246143,50046,0.197,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P90-D3+A80,TX-P90-D3+A90,hybrid,hybrid,66173,46448,46448,0.7019,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D3+A80,TX-P90-D5+A80,hybrid,hybrid,66173,38549,38549,0.5825,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D3+A80,TX-P90-D5+A90,hybrid,hybrid,66173,29939,29939,0.4524,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,ABS_TX_A80_D2,TX-P90-D3+A80,TX->80-D2,hybrid,absolute,66173,528693,66137,0.1251,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,ABS_TX_A90_D2,TX-P90-D3+A80,TX->90-D2,hybrid,absolute,66173,280631,47582,0.159,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,ABS_TX_A80_D3,TX-P90-D3+A80,TX->80-D3,hybrid,absolute,66173,508219,66117,0.1301,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,ABS_TX_A90_D3,TX-P90-D3+A80,TX->90-D3,hybrid,absolute,66173,267781,46450,0.1616,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,ABS_TX_A80_D5,TX-P90-D3+A80,TX->80-D5,hybrid,absolute,66173,473437,59117,0.123,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A80_W15,ABS_TX_A90_D5,TX-P90-D3+A80,TX->90-D5,hybrid,absolute,66173,246143,43124,0.1602,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D3+A90,TX-P90-D5+A80,hybrid,hybrid,46448,38549,30554,0.5612,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D3+A90,TX-P90-D5+A90,hybrid,hybrid,46448,29939,29939,0.6446,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,ABS_TX_A80_D2,TX-P90-D3+A90,TX->80-D2,hybrid,absolute,46448,528693,46448,0.0879,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,ABS_TX_A90_D2,TX-P90-D3+A90,TX->90-D2,hybrid,absolute,46448,280631,46448,0.1655,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,ABS_TX_A80_D3,TX-P90-D3+A90,TX->80-D3,hybrid,absolute,46448,508219,46448,0.0914,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,ABS_TX_A90_D3,TX-P90-D3+A90,TX->90-D3,hybrid,absolute,46448,267781,46448,0.1735,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,ABS_TX_A80_D5,TX-P90-D3+A90,TX->80-D5,hybrid,absolute,46448,473437,46291,0.0977,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D3_A90_W15,ABS_TX_A90_D5,TX-P90-D3+A90,TX->90-D5,hybrid,absolute,46448,246143,43124,0.1729,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D5+A80,TX-P90-D5+A90,hybrid,hybrid,38549,29939,29939,0.7766,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,ABS_TX_A80_D2,TX-P90-D5+A80,TX->80-D2,hybrid,absolute,38549,528693,38541,0.0729,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,ABS_TX_A90_D2,TX-P90-D5+A80,TX->90-D2,hybrid,absolute,38549,280631,30880,0.1071,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,ABS_TX_A80_D3,TX-P90-D5+A80,TX->80-D3,hybrid,absolute,38549,508219,38541,0.0758,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,ABS_TX_A90_D3,TX-P90-D5+A80,TX->90-D3,hybrid,absolute,38549,267781,30554,0.1108,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,ABS_TX_A80_D5,TX-P90-D5+A80,TX->80-D5,hybrid,absolute,38549,473437,38529,0.0814,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A80_W15,ABS_TX_A90_D5,TX-P90-D5+A80,TX->90-D5,hybrid,absolute,38549,246143,29951,0.1176,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A90_W15,ABS_TX_A80_D2,TX-P90-D5+A90,TX->80-D2,hybrid,absolute,29939,528693,29939,0.0566,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A90_W15,ABS_TX_A90_D2,TX-P90-D5+A90,TX->90-D2,hybrid,absolute,29939,280631,29939,0.1067,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A90_W15,ABS_TX_A80_D3,TX-P90-D5+A90,TX->80-D3,hybrid,absolute,29939,508219,29939,0.0589,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A90_W15,ABS_TX_A90_D3,TX-P90-D5+A90,TX->90-D3,hybrid,absolute,29939,267781,29939,0.1118,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A90_W15,ABS_TX_A80_D5,TX-P90-D5+A90,TX->80-D5,hybrid,absolute,29939,473437,29939,0.0632,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P90_D5_A90_W15,ABS_TX_A90_D5,TX-P90-D5+A90,TX->90-D5,hybrid,absolute,29939,246143,29939,0.1216,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
ABS_TX_A80_D2,ABS_TX_A90_D2,TX->80-D2,TX->90-D2,absolute,absolute,528693,280631,280631,0.5308,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
ABS_TX_A80_D2,ABS_TX_A80_D3,TX->80-D2,TX->80-D3,absolute,absolute,528693,508219,508219,0.9613,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
ABS_TX_A80_D2,ABS_TX_A90_D3,TX->80-D2,TX->90-D3,absolute,absolute,528693,267781,267781,0.5065,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
